ph,turbidity,solids,chloramines,sulfate,conductivity,organic_carbon,hardness,temperature,dissolved_oxygen,potability
6.842,7.065,26370.566,4.555,209.959,502.093,19.629,144.272,25.173,3.949,0
6.801,0.714,9705.433,3.709,239.672,324.69,8.725,209.371,23.405,10.641,1
6.403,3.117,12260.441,8.426,361.248,521.898,10.584,150.278,19.13,7.378,0
7.528,4.979,12796.006,8.719,173.341,668.95,16.129,206.528,37.188,11.408,0
7.335,3.895,26100.272,4.443,338.933,477.481,16.25,206.588,24.258,10.978,1
5.509,3.876,11213.354,2.365,216.441,394.91,17.437,186.293,30.539,9.649,0
5.448,0.981,11403.427,8.827,227.026,543.856,17.066,205.526,25.541,4.877,1
7.525,0.919,10211.19,6.041,304.571,271.939,5.605,224.908,31.741,7.698,1
6.285,3.769,35394.677,5.941,241.697,587.529,10.343,184.499,18.499,9.859,0
7.402,3.357,16575.493,5.31,189.14,314.632,15.319,163.772,22.484,8.1,1
7.881,1.247,20944.272,3.499,233.526,665.171,12.112,235.246,20.401,6.734,1
5.829,1.182,10085.987,4.273,113.986,318.946,14.147,205.03,19.683,8.033,1
5.688,2.795,23735.18,6.455,297.401,484.404,11.913,214.809,24.552,8.206,0
8.774,2.233,5971.167,4.205,80.0,217.851,10.539,222.042,21.572,4.741,0
7.452,10.098,11136.482,5.966,340.482,379.41,11.412,198.17,14.722,6.38,0
6.681,7.349,12746.07,5.127,317.297,275.437,7.452,171.069,21.244,8.576,1
6.166,5.387,18922.665,2.986,401.122,232.018,9.244,156.074,20.761,8.974,0
6.59,7.961,12344.965,8.342,450.477,549.662,12.199,185.135,28.108,7.838,0
5.909,1.773,27405.988,6.288,344.541,257.693,12.281,216.496,14.608,6.666,0
7.983,2.002,20770.951,5.761,211.671,316.791,15.054,219.063,20.025,7.054,1
6.323,6.644,13017.578,6.21,449.673,302.807,11.217,197.915,18.648,6.042,0
8.194,3.11,23984.511,1.514,163.516,541.76,20.041,209.371,27.321,7.213,0
6.699,3.254,14943.65,4.114,103.27,527.1,18.035,129.245,19.836,8.93,1
6.057,1.109,13662.162,2.045,422.459,557.435,10.239,164.457,29.067,11.771,1
6.674,6.438,23322.802,5.349,316.132,310.624,13.39,226.9,22.727,5.232,0
4.5,4.56,1800.0,5.752,105.556,566.952,17.958,144.16,25.841,9.68,0
6.979,2.443,22276.311,5.383,149.794,309.602,9.617,197.77,29.413,8.089,0
6.93,2.014,12864.884,7.457,311.859,314.437,9.135,192.836,16.028,4.518,0
7.925,7.148,12855.053,2.105,191.053,321.153,18.347,183.737,21.566,7.224,0
5.214,1.791,30227.89,3.501,203.277,325.523,15.611,227.334,25.442,7.072,0
8.262,0.803,14047.117,5.929,432.146,394.106,17.332,202.495,24.148,7.397,1
7.921,7.421,23713.445,5.628,447.596,304.357,13.919,124.139,15.477,9.286,0
8.352,7.521,19315.091,2.469,277.475,432.769,11.353,218.389,27.04,10.955,1
7.047,1.785,19989.442,7.493,252.208,110.0,6.462,162.109,23.277,9.731,0
8.114,11.393,15871.475,8.186,341.709,432.378,13.116,114.987,23.744,7.783,0
5.629,2.848,15532.349,5.951,217.263,274.238,18.044,230.824,21.716,7.983,0
7.813,1.802,27431.925,2.082,80.0,324.671,18.097,124.779,6.0,11.142,1
6.329,4.456,23547.99,5.419,80.0,327.569,17.318,170.493,26.164,5.494,0
5.449,0.957,14252.074,5.781,258.744,518.181,16.043,206.143,26.411,9.636,1
5.976,1.376,10701.805,4.556,339.96,465.552,22.45,185.968,20.556,5.335,0
7.106,3.786,13700.921,7.794,266.36,385.135,5.517,155.664,14.39,4.654,1
6.276,3.309,23879.719,4.868,333.847,319.172,13.539,135.345,19.895,8.536,0
7.476,5.761,25161.497,9.309,342.336,498.945,8.285,148.195,28.771,4.416,0
5.292,1.098,21107.133,6.666,382.813,620.365,19.486,130.741,20.634,6.693,0
4.973,10.144,6990.989,5.652,280.832,401.641,10.013,183.043,23.131,9.874,0
8.472,2.198,22399.564,6.941,288.449,213.202,17.038,160.005,21.065,5.755,0
8.004,3.221,25973.258,8.162,261.872,320.652,10.478,114.168,24.829,10.634,1
6.051,2.118,18628.118,6.898,243.036,472.106,14.391,174.093,15.362,3.336,0
7.097,0.949,30368.72,4.948,131.377,351.874,12.012,154.623,21.827,9.28,1
8.12,2.965,8913.691,3.78,364.619,301.957,12.438,204.746,29.358,4.909,0
7.519,4.932,21951.249,2.856,232.38,296.738,14.001,209.916,17.681,7.05,1
7.248,2.635,10868.561,0.5,227.511,416.001,16.638,263.808,21.406,7.788,0
8.195,1.514,24380.522,5.448,218.962,220.941,12.008,225.628,29.107,6.892,0
6.369,5.893,21483.596,4.325,151.067,400.841,16.511,130.146,27.331,6.937,0
7.131,6.047,29208.813,4.432,257.729,415.616,17.17,70.481,25.624,4.789,0
7.082,2.53,20748.106,7.158,308.896,351.057,10.623,106.469,25.255,9.947,0
6.827,3.958,14873.961,4.876,205.051,279.857,20.983,162.361,25.164,5.186,1
6.71,5.864,14308.044,8.89,353.196,527.208,15.853,101.562,21.663,5.185,0
7.173,4.894,15873.848,3.954,233.685,245.066,10.559,156.113,29.392,7.225,1
7.134,3.878,14180.294,3.158,134.724,425.728,15.263,191.774,20.283,6.146,1
6.052,4.754,26256.208,2.585,381.764,492.33,17.173,159.025,17.233,8.909,0
7.902,4.154,25791.649,6.546,281.869,424.135,15.154,205.331,14.973,6.44,0
6.124,3.094,7772.312,7.403,338.379,552.742,13.408,156.532,19.424,7.398,0
6.882,1.077,17749.341,3.911,340.383,268.752,1.5,148.092,19.35,7.606,0
6.805,1.326,17906.195,2.972,184.581,310.09,8.147,283.94,18.874,9.153,1
7.458,4.283,12421.581,8.161,220.637,349.652,15.554,188.183,16.181,6.45,0
4.981,2.101,20348.625,2.199,352.914,720.0,8.057,196.161,25.169,4.391,0
7.991,4.174,26995.53,7.12,420.993,465.936,14.812,236.433,17.51,5.943,0
6.423,1.05,23296.758,3.958,270.379,488.402,16.481,238.238,26.181,9.447,0
8.32,1.637,26255.945,5.894,211.689,483.402,11.993,169.866,27.182,8.027,0
6.622,2.635,12829.959,7.254,407.999,414.458,4.559,247.528,37.923,6.733,0
7.051,0.303,17737.301,6.053,211.737,530.933,9.185,165.312,20.363,7.51,1
9.014,1.46,12523.29,4.509,292.962,180.564,15.581,245.893,22.074,6.922,0
6.823,1.821,19056.295,7.892,228.638,438.237,18.156,122.14,18.671,8.818,0
8.339,3.488,19641.431,5.678,287.871,456.386,3.133,173.129,16.205,8.007,1
7.139,2.513,23738.947,11.5,184.637,527.238,12.864,202.243,20.563,6.898,1
7.515,3.624,26037.697,1.69,233.154,266.318,5.896,209.844,18.499,9.052,1
7.17,3.177,21978.352,1.66,211.68,275.149,12.907,143.602,16.133,9.518,1
7.948,2.433,11908.896,7.089,321.29,282.735,11.793,99.318,24.373,5.745,0
6.414,1.831,8710.877,5.036,278.873,467.678,23.122,215.317,16.782,5.778,0
6.116,3.256,20880.13,6.685,339.817,469.39,10.075,178.632,26.282,11.722,0
6.461,6.978,27253.387,2.903,194.81,291.024,17.22,168.509,27.964,8.527,0
7.2,1.822,17338.853,5.208,247.282,634.713,17.04,280.992,17.985,10.405,1
6.879,9.875,7571.942,6.015,318.128,439.365,11.623,173.884,31.111,9.006,0
7.81,3.302,31050.914,4.013,337.99,419.905,13.035,161.569,25.327,8.227,1
8.405,5.564,20681.13,5.564,142.108,380.085,12.502,90.993,22.577,3.554,0
6.124,3.989,18612.42,2.377,292.013,516.659,9.153,130.446,12.684,5.202,0
6.366,4.412,9908.188,5.89,195.874,451.739,8.764,238.17,13.064,8.571,1
5.664,1.45,17605.405,7.991,342.291,631.782,10.656,150.102,32.121,5.771,0
9.13,2.086,21964.747,2.625,423.143,259.332,7.377,224.568,30.654,7.133,0
7.405,0.639,20769.635,2.504,80.0,219.532,10.248,118.912,32.278,9.039,1
7.58,2.59,13080.734,7.48,209.244,316.193,11.62,142.194,33.772,7.644,1
5.76,4.704,17129.076,2.469,287.421,471.402,13.228,140.791,30.973,8.118,0
7.099,2.604,13495.956,6.781,264.673,353.629,14.497,216.222,24.383,9.898,1
7.609,5.774,28317.05,5.211,344.87,557.523,11.616,178.345,26.247,10.077,0
6.847,2.251,23316.681,4.264,271.72,357.773,9.039,128.915,19.031,7.299,1
8.176,1.729,14091.823,8.033,219.972,534.829,14.415,229.297,24.384,9.693,1
9.412,2.015,9904.947,6.956,178.272,305.309,16.059,217.186,27.325,5.671,0
6.153,5.021,19305.798,5.659,163.975,546.966,10.314,208.724,27.436,7.808,0
6.078,8.502,14296.687,0.795,201.866,569.298,8.078,206.238,22.272,8.419,0
6.222,10.533,14781.007,6.525,216.967,337.226,10.492,143.032,11.228,7.21,0
8.706,4.664,10121.108,2.958,297.619,463.747,11.683,259.222,14.223,7.0,0
8.142,5.594,10925.843,4.657,251.678,437.126,17.653,184.443,25.761,5.385,0
6.964,0.8,18557.356,5.115,209.674,467.005,15.622,204.74,20.069,7.336,1
7.137,1.03,15765.29,8.895,179.208,559.132,12.485,211.061,26.858,4.505,0
6.283,1.505,33727.344,4.594,205.277,521.785,21.053,138.03,15.94,7.16,0
7.99,7.26,21362.647,2.254,217.057,466.694,12.343,294.302,30.897,7.509,0
6.72,7.191,10013.981,8.039,201.409,484.566,18.862,188.511,17.562,8.741,0
6.84,12.08,7518.364,6.551,322.215,252.688,17.996,191.837,31.564,5.283,0
7.709,1.475,20088.114,6.626,381.284,400.09,17.678,167.312,14.001,8.012,1
6.912,2.829,14920.364,8.077,165.035,272.82,13.945,253.248,26.499,8.425,0
6.865,0.635,26154.587,8.546,360.137,402.821,13.025,255.569,17.597,7.36,1
7.111,0.883,19332.115,3.317,323.925,539.017,12.523,198.706,22.949,8.205,1
7.895,2.426,4613.618,2.318,280.289,404.154,16.326,109.38,29.243,7.886,1
8.746,1.532,10873.742,6.785,394.766,110.0,8.948,180.955,28.23,2.719,0
7.685,1.548,13110.667,4.575,250.527,279.384,11.317,186.426,18.226,5.74,1
7.903,1.891,20373.24,4.756,299.161,474.731,20.001,165.16,19.447,11.257,1
6.9,7.811,10657.109,2.857,275.517,340.306,15.305,135.917,13.878,8.581,1
6.392,6.322,18493.314,6.268,269.195,499.061,16.794,104.517,12.606,6.317,0
7.754,1.312,8815.026,5.904,304.015,260.135,7.005,270.913,18.164,8.06,1
7.271,6.205,17540.205,4.789,268.946,450.806,10.556,230.788,18.043,8.68,1
5.677,1.639,19905.169,2.323,304.62,456.833,14.002,191.895,14.263,10.174,0
6.772,0.789,26999.817,7.518,208.065,499.788,12.313,154.262,21.809,6.699,1
7.017,1.837,19096.24,5.611,210.721,326.375,6.986,209.806,22.812,6.327,1
6.59,3.733,12191.223,7.336,207.679,498.575,15.919,201.227,22.923,6.504,0
8.582,1.445,27204.533,0.894,233.992,585.787,17.348,167.937,18.366,6.371,0
7.58,4.605,16309.343,5.214,351.129,132.277,11.216,211.433,19.641,6.311,0
8.473,1.944,22528.184,3.666,225.713,411.204,16.081,218.181,21.162,7.737,0
7.363,3.928,13516.177,5.172,320.459,188.238,21.631,227.805,27.739,6.642,0
7.181,1.298,18090.059,6.986,287.563,301.776,19.364,141.152,19.075,7.288,1
6.163,3.04,12291.758,5.84,227.479,311.571,11.417,213.719,13.264,10.77,1
7.112,1.484,19594.69,5.136,376.281,397.026,7.534,254.766,21.137,5.676,1
7.113,2.481,22724.883,5.126,327.569,450.305,13.536,206.3,20.47,8.006,1
5.733,9.972,14283.805,1.98,265.151,513.598,23.061,311.452,13.633,5.356,0
6.56,2.155,13918.449,3.287,258.103,436.683,18.521,180.078,20.684,9.069,1
6.777,1.009,19819.318,7.343,272.967,485.835,12.473,95.525,17.868,9.414,1
7.513,3.184,12137.396,4.089,134.989,275.58,19.53,143.311,22.548,5.838,0
7.561,3.224,7633.366,7.381,194.878,531.799,17.759,153.188,25.435,6.147,0
6.519,3.208,19795.777,6.753,304.314,110.0,3.953,220.722,19.888,8.6,1
7.569,4.422,16799.968,6.858,130.451,588.203,17.277,235.751,25.964,6.906,0
6.918,2.075,16662.414,5.766,201.452,566.664,13.034,197.486,21.225,9.951,1
4.5,4.727,20886.958,4.228,231.634,495.006,8.6,206.093,21.466,5.237,1
6.615,2.948,21794.877,4.798,460.0,672.476,12.911,295.329,21.207,9.339,0
8.179,0.956,16453.488,6.381,322.268,188.542,14.364,144.29,21.875,11.428,1
5.418,5.191,10202.649,0.849,358.274,498.531,8.926,185.992,15.016,8.106,0
7.213,3.409,13349.186,7.588,196.562,421.213,11.96,165.117,12.391,6.254,1
8.685,4.557,21302.266,4.1,295.775,434.29,11.011,125.437,29.484,6.001,0
6.339,1.063,18386.617,4.927,115.385,265.372,16.079,78.629,24.227,7.108,0
7.102,5.402,13926.564,4.945,236.898,452.377,11.144,261.308,19.853,8.617,1
5.796,11.692,12401.488,5.02,307.956,446.739,4.85,147.969,29.167,4.712,0
8.727,0.991,21515.848,2.473,144.506,322.249,10.486,176.228,38.0,6.842,0
7.017,5.922,16059.259,5.403,298.417,396.757,8.241,213.683,14.3,7.637,1
7.147,3.42,22392.659,6.289,305.466,247.26,6.677,124.55,22.774,10.197,1
8.454,2.972,23215.683,1.011,213.787,357.552,17.812,144.107,26.869,10.751,1
7.761,5.444,15466.542,2.498,194.042,520.298,16.116,188.804,13.545,7.163,0
6.224,5.047,23672.709,6.892,204.204,522.697,8.149,165.895,14.146,5.405,0
6.453,6.927,18399.663,6.52,235.509,497.244,6.788,119.826,28.526,7.652,0
7.595,1.102,19240.429,5.697,238.074,520.246,12.038,223.395,22.686,7.717,1
6.476,7.106,3273.131,3.736,308.317,521.816,6.544,164.467,18.977,9.535,1
4.983,3.9,11189.012,6.531,219.576,327.774,11.411,197.521,13.484,6.601,0
7.047,0.654,11541.487,2.694,401.181,445.746,12.817,193.131,24.892,5.62,1
5.62,2.171,15428.744,4.825,400.564,535.414,13.87,243.329,14.871,7.379,0
8.716,3.477,18243.282,2.487,285.077,239.453,14.031,209.419,17.09,6.788,0
7.277,2.134,18509.127,4.776,235.706,238.762,8.987,142.557,17.457,6.74,1
6.195,2.703,19357.355,3.039,219.671,232.122,12.818,253.921,21.035,5.837,0
6.401,1.901,13047.86,6.612,291.924,190.735,18.262,163.97,16.614,5.14,0
5.211,12.5,21993.859,5.966,306.796,278.903,3.063,145.238,17.491,8.499,0
6.001,4.78,29260.375,3.959,247.915,341.944,13.966,137.089,28.481,7.875,0
8.116,3.172,15203.388,7.281,231.584,586.477,7.198,61.107,23.974,5.954,0
9.332,1.272,13186.157,3.187,294.983,352.503,18.818,156.534,23.089,8.876,1
7.826,6.939,13045.343,5.029,270.869,223.036,16.177,211.816,25.53,4.083,0
7.008,4.356,18055.541,3.87,216.37,424.943,16.033,115.097,16.858,6.666,1
6.668,1.391,14082.54,6.585,274.608,382.324,8.66,283.973,25.108,7.788,1
6.144,1.399,6252.865,6.387,213.552,311.144,13.687,66.763,25.476,9.394,1
9.16,2.753,8031.113,7.704,201.109,334.372,14.188,146.924,17.063,6.4,0
6.911,3.195,24131.236,5.266,264.577,533.051,1.83,108.185,26.461,9.423,1
9.216,4.702,25831.661,0.5,216.153,235.814,13.159,240.494,24.367,6.227,0
8.494,2.893,27899.282,4.238,202.695,205.108,15.26,225.887,24.521,8.879,0
5.359,4.981,18970.979,8.231,353.886,461.02,6.137,175.368,32.664,10.428,0
6.434,2.136,11059.114,4.45,231.663,331.324,15.209,111.802,23.71,5.6,0
6.431,2.899,14652.895,1.265,421.686,591.265,12.948,124.085,17.644,7.673,0
7.02,7.111,7805.98,5.999,318.264,386.484,18.716,203.749,23.756,8.373,1
7.04,5.137,7555.702,6.148,195.24,392.955,10.641,152.812,23.077,5.16,1
9.7,3.029,19159.208,3.646,363.58,499.386,13.299,159.088,16.569,8.178,0
6.023,3.801,21003.575,4.607,204.087,204.341,14.036,185.943,11.261,6.38,0
7.329,2.908,30229.428,3.405,432.735,445.51,1.5,167.308,22.622,5.883,0
7.717,0.892,16959.892,6.145,284.226,361.126,10.904,93.769,28.47,6.638,0
7.098,8.747,8674.074,5.213,311.118,528.217,12.888,116.801,28.525,6.507,0
7.21,1.471,16707.518,2.768,267.631,327.387,1.896,118.133,24.639,8.841,1
6.055,2.267,15664.015,5.081,287.6,426.219,15.534,149.985,32.106,7.398,0
7.206,12.5,14306.994,3.634,245.526,361.924,12.886,194.955,24.012,11.559,1
7.611,1.229,19734.372,8.022,186.306,454.548,12.861,192.69,21.856,6.435,1
7.428,2.783,9605.929,6.887,293.872,374.862,15.745,255.263,24.184,8.253,1
7.67,7.424,18349.689,4.855,352.108,436.477,10.651,112.614,18.748,7.129,0
8.513,10.004,21735.161,5.262,163.795,615.389,12.695,206.853,15.65,5.103,0
8.037,4.313,26728.296,7.128,395.94,370.682,16.393,146.737,17.323,10.263,0
7.171,6.982,19517.443,4.753,316.097,453.33,12.75,298.654,20.22,7.615,0
5.928,2.573,24280.283,6.617,227.863,679.376,4.203,184.175,28.024,5.994,0
6.5,0.2,14614.676,8.055,226.344,451.783,12.732,159.112,14.607,8.12,1
6.88,6.57,15522.113,4.118,423.454,112.899,12.788,205.087,17.35,9.26,1
7.352,2.978,26261.006,8.392,344.792,325.048,16.553,200.839,27.671,5.872,1
6.622,2.347,8584.701,7.81,361.904,260.55,10.955,169.103,20.93,7.491,0
6.164,2.186,14879.588,5.597,243.66,515.636,8.099,222.666,21.844,9.273,1
5.912,4.914,24834.901,4.212,312.219,393.742,8.114,273.071,20.826,7.697,0
5.449,4.874,16127.774,5.572,294.697,532.622,18.992,240.499,34.209,8.398,0
6.865,3.043,15643.587,4.611,250.155,478.387,13.802,181.811,26.25,6.925,1
5.63,4.168,15775.341,3.514,274.287,477.869,18.762,287.716,24.461,4.569,0
6.099,1.207,18261.487,6.165,359.354,258.203,19.413,216.516,24.145,6.947,0
6.706,2.602,24559.545,3.053,400.965,465.587,9.154,129.625,25.375,6.391,0
5.764,1.257,23507.505,4.423,243.623,568.991,8.81,193.02,33.72,7.204,0
7.48,1.219,17574.472,4.449,153.39,231.348,11.925,178.079,20.831,6.411,1
7.84,3.889,24600.526,2.369,404.705,366.943,15.265,160.223,23.979,7.707,0
6.551,3.166,19721.654,6.417,405.773,447.53,6.193,207.29,23.169,6.776,0
6.663,2.139,23084.281,4.643,299.033,416.762,14.547,86.654,28.24,8.856,1
7.637,2.504,10815.598,7.698,417.374,577.39,14.319,278.172,32.888,8.508,0
6.386,4.125,28800.593,4.611,292.847,492.421,7.436,223.657,19.588,5.736,0
6.317,4.984,18931.385,4.287,187.73,453.731,7.593,88.723,25.628,9.662,1
8.296,4.439,1800.0,3.291,153.469,503.112,14.5,223.005,24.022,6.098,0
7.984,0.624,28286.927,5.178,152.656,496.715,21.829,214.38,14.922,5.376,0
7.702,0.28,17532.857,5.189,265.387,409.928,11.173,270.591,28.627,9.3,1
8.026,1.593,14929.289,6.584,225.369,362.422,13.984,284.822,32.068,6.334,0
5.123,0.285,13563.06,5.234,215.797,523.837,9.777,294.089,27.754,7.576,1
8.454,8.081,20356.762,9.288,255.913,315.831,13.564,174.722,19.334,5.082,0
7.492,2.439,11725.472,6.012,337.928,396.327,9.686,219.745,15.131,6.741,1
8.111,0.949,13750.108,3.126,218.504,266.192,11.335,163.579,26.718,7.192,1
7.487,2.417,13906.292,2.957,204.192,492.801,23.521,243.814,16.739,6.693,1
7.149,0.478,15600.394,6.17,224.114,552.903,12.982,71.12,17.317,6.475,1
6.825,0.97,14151.146,3.063,343.279,292.734,5.461,119.853,24.214,7.474,1
7.467,2.278,23043.292,6.29,259.048,386.528,15.393,166.137,27.268,9.182,1
6.788,1.988,19261.905,6.891,288.792,347.392,17.582,186.688,21.05,5.705,1
7.968,2.263,20054.739,6.939,397.007,534.039,15.54,198.991,21.801,2.851,0
5.514,4.219,21468.914,3.362,460.0,575.037,11.705,260.089,22.351,9.631,0
6.558,5.849,16894.887,6.943,319.433,347.509,8.372,154.246,17.687,6.215,0
9.145,3.317,10867.989,5.745,311.015,110.0,8.483,118.932,20.795,6.368,0
6.474,6.062,29233.621,3.884,164.315,543.336,11.646,168.685,13.619,6.418,1
6.861,2.025,23528.975,4.781,296.324,410.411,10.849,156.667,27.266,5.009,1
6.217,6.624,27983.376,6.043,270.27,410.874,9.988,220.427,38.0,6.689,0
7.436,3.356,24224.5,3.754,340.841,520.646,17.969,273.875,23.348,6.896,1
6.364,5.509,14507.586,5.704,231.693,361.318,16.645,268.925,29.908,8.183,0
6.914,2.058,2238.143,7.991,282.061,329.367,18.201,249.919,21.482,6.414,1
7.949,3.244,9510.873,7.028,316.445,362.315,8.952,158.675,15.191,3.006,0
6.401,10.879,21637.393,5.264,426.376,463.69,8.356,181.104,36.057,4.993,1
7.889,3.226,16838.639,5.568,397.921,510.476,12.848,213.354,18.095,9.408,1
7.922,5.814,14770.976,4.024,372.616,600.978,14.367,147.616,28.493,5.888,0
8.155,6.308,1800.0,4.08,326.805,453.407,12.822,152.739,24.253,8.382,0
7.241,4.681,17414.673,2.026,228.337,387.645,14.061,210.596,29.886,6.116,1
9.7,5.268,10468.439,5.602,326.756,511.343,19.633,114.956,22.611,8.863,0
8.155,2.063,12791.513,6.465,199.357,288.449,11.517,250.093,16.25,7.578,0
7.425,1.549,23025.677,4.958,247.471,575.327,16.132,167.916,19.145,4.788,0
6.224,1.273,10810.577,3.345,416.161,430.365,14.831,219.73,36.643,5.292,1
7.003,4.08,11431.02,5.232,310.728,377.557,12.929,201.375,24.854,4.718,0
8.526,3.158,18706.272,7.784,284.296,288.837,15.925,258.98,35.629,9.042,0
8.81,3.881,23170.354,6.896,295.235,480.233,9.044,72.95,20.868,5.134,0
8.578,1.088,14882.412,5.041,257.025,371.326,8.139,259.324,27.14,6.735,0
7.885,1.761,27036.9,9.195,81.755,393.686,14.448,258.096,15.553,7.256,0
5.844,5.705,9188.65,10.497,157.527,204.457,5.129,205.467,23.173,7.8,0
7.587,3.528,8048.639,4.14,317.465,352.838,14.802,218.672,35.894,6.57,0
5.859,3.374,7494.641,4.608,186.754,336.78,7.423,222.801,18.454,4.564,0
5.613,2.587,6760.806,6.487,255.855,455.228,19.331,140.44,18.996,5.228,0
7.339,1.63,19687.568,3.274,160.667,372.882,10.717,192.978,27.8,5.506,1
7.623,6.771,11144.369,6.798,203.915,110.0,19.04,238.951,23.665,2.633,1
8.003,7.531,8333.75,5.303,264.638,355.199,11.551,91.681,33.998,8.177,0
7.597,3.256,19968.679,5.843,343.528,230.462,11.359,215.907,21.603,8.31,1
7.632,2.795,22855.67,3.949,360.568,279.859,16.397,194.789,23.399,5.471,0
6.115,7.897,24330.58,3.525,202.556,525.466,13.818,224.504,24.838,9.748,0
6.995,1.804,23189.349,1.129,291.07,202.322,12.2,120.045,16.761,7.208,1
5.593,2.17,11532.327,8.07,143.839,440.381,10.682,149.099,15.468,8.925,0
5.097,5.524,19294.591,6.983,269.795,344.134,10.725,113.212,14.939,8.797,1
7.841,2.141,20729.665,6.447,346.032,320.996,23.109,112.621,6.0,7.159,1
6.347,3.121,14413.259,5.797,259.301,287.481,4.961,235.7,22.507,3.747,0
7.972,0.372,18570.889,0.5,376.833,443.343,7.089,157.611,15.456,7.758,1
8.208,7.65,9364.482,3.598,336.138,456.817,17.796,153.57,19.874,8.348,0
6.481,5.211,13420.599,4.588,285.513,197.982,17.458,249.984,28.916,6.225,0
7.69,6.46,19916.617,2.937,243.775,543.063,8.349,171.108,17.514,7.689,1
6.439,1.431,27299.027,1.713,219.582,262.648,4.614,243.005,27.001,7.348,0
5.254,8.755,24984.357,3.145,141.073,451.633,18.225,132.284,13.835,5.684,0
7.223,2.909,21795.58,5.198,154.912,263.284,7.789,170.955,19.027,7.22,1
6.629,6.838,18018.05,5.199,349.569,349.913,10.29,140.188,33.098,6.483,0
6.66,4.001,17011.002,6.915,393.664,251.544,12.933,220.134,20.519,8.075,1
9.075,5.376,8090.6,9.226,173.112,341.551,7.673,178.62,30.469,6.338,0
5.574,4.222,12069.208,6.472,270.796,380.883,16.66,230.212,36.661,6.119,0
7.483,2.128,12281.443,4.749,131.17,267.082,12.594,198.407,20.571,4.452,1
6.105,0.721,21235.936,8.701,181.973,442.733,8.531,82.972,19.139,11.372,0
8.008,7.192,23642.161,1.936,287.085,458.452,8.927,175.476,10.471,6.585,1
7.398,0.2,22287.727,0.942,220.911,720.0,18.336,105.551,24.692,5.365,0
7.479,5.786,25187.332,3.327,102.124,516.443,11.246,209.058,25.2,8.486,0
6.155,7.185,17969.674,6.724,411.104,546.17,15.265,220.535,27.47,7.736,0
6.334,0.913,11110.954,5.437,260.823,192.718,12.455,226.24,31.07,8.387,1
8.027,2.224,17175.436,2.843,171.126,169.984,4.605,183.243,17.05,8.577,1
8.871,0.815,12788.559,3.646,275.883,369.361,15.861,100.234,33.852,9.375,0
7.58,1.88,21776.09,2.617,258.126,619.418,17.332,201.527,21.366,5.483,0
6.203,6.39,15165.932,2.617,300.855,701.924,20.791,212.393,25.109,7.664,0
7.439,5.334,16859.544,8.202,236.112,322.496,3.947,179.96,22.609,4.558,0
9.527,4.852,22008.544,4.813,291.712,334.653,1.5,194.702,18.526,6.848,0
7.202,2.236,12682.887,8.639,345.209,470.267,15.376,86.164,16.047,8.607,1
8.562,0.228,23765.848,3.32,152.954,381.341,9.803,193.643,24.22,5.789,1
6.36,1.044,8740.624,6.082,206.073,384.368,6.065,184.039,17.408,11.416,1
7.058,2.587,19492.581,5.554,336.337,481.188,12.984,123.3,21.722,7.432,1
7.72,1.265,16909.157,6.859,218.132,720.0,10.478,219.055,20.61,4.141,0
