power_usage,water_usage,gas_usage,temperature,humidity,usage_score,anomaly
98.27,38.89,27.59,24.6,63.29,27.89,0
131.57,35.13,29.27,25.91,24.85,36.34,0
134.79,50.24,23.48,21.36,57.76,33.72,0
112.83,39.0,24.15,34.76,76.03,34.14,0
126.22,63.63,22.46,20.33,21.74,35.09,0
118.9,38.09,37.25,18.24,69.38,30.33,0
103.95,43.85,22.13,25.96,36.57,30.31,0
101.49,59.39,19.54,36.93,59.01,35.78,0
104.72,62.95,28.66,30.2,40.95,36.59,0
120.79,23.3,25.45,20.11,64.57,26.94,0
108.03,44.73,26.98,32.28,58.37,34.4,0
123.67,41.2,28.32,38.99,85.83,39.03,0
153.17,23.19,40.49,35.22,20.0,46.15,0
123.43,41.94,29.72,23.58,34.18,34.31,0
138.84,18.45,19.51,21.04,67.07,28.42,0
109.52,36.94,30.61,19.31,20.0,29.89,0
123.04,64.56,30.13,33.76,88.0,39.9,0
140.78,48.76,12.99,20.26,62.67,31.28,0
136.02,37.16,32.13,27.27,47.33,37.67,0
123.25,32.49,35.6,32.36,72.01,36.86,0
127.87,56.44,23.85,41.66,78.53,42.55,0
106.9,59.33,37.4,34.55,51.47,40.23,0
145.12,61.74,36.59,28.72,64.29,43.69,0
105.42,56.79,30.25,16.09,20.0,30.23,0
114.94,35.79,31.63,21.51,30.9,31.5,0
106.95,50.07,23.08,37.53,47.14,37.21,0
116.93,61.37,28.54,26.28,28.25,37.22,0
121.47,66.52,33.78,33.09,62.2,41.72,0
125.82,54.48,31.51,32.53,75.93,39.31,0
163.03,42.34,29.63,24.9,45.15,41.58,0
113.67,49.48,25.11,22.75,50.08,31.28,0
149.7,46.51,49.4,44.52,59.11,53.62,0
145.81,66.77,36.05,24.68,78.03,41.68,0
149.95,27.36,25.9,19.71,45.82,33.6,0
163.73,35.36,19.65,22.51,44.29,37.18,0
130.37,48.26,38.29,24.12,60.76,37.44,0
126.28,44.13,10.0,45.0,45.25,40.55,0
140.54,47.98,19.24,34.34,72.71,39.17,0
176.35,36.24,10.0,22.36,69.79,35.91,0
121.45,52.53,28.67,34.41,50.37,39.78,0
139.9,30.7,29.05,45.0,62.44,44.83,0
101.8,42.35,16.25,28.37,77.16,27.48,0
158.41,33.45,29.07,38.55,34.92,46.7,0
111.43,26.43,46.03,28.95,54.56,35.55,0
117.04,81.13,28.54,23.77,50.78,37.62,0
120.47,41.47,23.34,27.78,45.46,33.71,0
136.63,45.15,10.77,21.61,49.69,30.82,0
97.17,54.7,30.38,29.23,55.6,33.28,0
117.34,26.48,35.08,31.83,42.79,36.02,0
136.41,52.97,27.93,28.12,70.47,38.21,0
130.26,53.66,34.67,35.27,34.43,44.2,0
115.86,59.84,18.42,28.5,53.39,34.23,0
110.98,83.54,37.01,38.09,36.6,46.77,0
81.64,70.13,18.31,26.97,66.22,28.09,0
84.73,36.46,15.57,21.21,49.5,21.22,0
109.13,43.8,35.81,37.18,56.36,39.14,0
133.19,57.96,39.28,39.76,36.16,48.59,0
125.77,57.42,31.22,12.0,61.11,30.12,0
108.8,55.4,29.73,23.1,34.78,33.29,0
128.63,66.1,16.93,27.55,25.98,37.95,0
152.44,33.05,16.85,24.91,42.88,35.42,0
135.65,65.79,36.63,23.74,36.7,41.45,0
115.25,34.68,15.04,19.26,51.26,25.28,0
136.77,59.75,43.61,30.39,69.88,44.15,0
189.58,29.85,28.77,35.39,52.59,49.27,0
169.77,44.43,29.56,26.7,72.71,42.59,0
121.91,52.68,32.33,25.9,51.33,36.46,0
111.19,45.44,32.81,26.42,58.53,33.54,0
126.82,37.39,30.3,35.24,54.98,39.21,0
134.64,28.77,18.96,27.67,89.47,31.17,0
105.98,50.71,43.38,32.88,67.32,38.66,0
143.51,61.13,21.33,44.17,37.76,48.71,0
102.86,58.7,27.99,31.95,52.27,35.81,0
150.1,46.29,23.27,37.33,32.63,45.12,0
94.95,33.83,37.32,36.27,52.16,35.31,0
145.09,52.06,22.76,20.17,59.34,34.99,0
122.97,34.56,37.93,38.82,46.56,42.16,0
117.26,52.63,30.65,44.79,62.23,44.12,0
117.76,54.8,23.72,30.21,27.25,37.3,0
112.57,56.79,11.93,35.03,79.26,33.63,0
99.86,52.59,43.0,21.1,52.01,32.61,0
62.1,65.35,28.66,32.58,80.79,28.46,0
108.94,54.42,27.79,37.05,61.86,38.33,0
131.77,58.43,36.31,25.02,63.57,38.95,0
193.64,75.53,23.68,37.73,27.06,57.62,0
118.97,60.73,30.3,28.09,69.43,36.76,0
148.74,66.26,10.0,29.11,51.07,39.45,0
121.12,68.58,24.68,18.41,70.62,32.0,0
119.0,28.17,18.71,30.49,70.32,30.59,0
119.73,58.52,40.18,28.78,65.48,39.5,0
136.62,53.86,27.21,31.56,60.91,40.4,0
96.97,61.7,32.52,25.44,53.28,32.95,0
144.84,49.27,48.44,27.7,50.94,44.9,0
119.55,66.75,17.3,31.21,56.05,36.82,0
106.61,57.48,44.03,24.65,55.67,36.35,0
90.27,37.3,20.51,27.72,60.47,26.23,0
104.61,54.88,22.43,24.21,48.34,30.58,0
116.39,84.93,26.49,24.58,66.83,37.14,0
154.24,49.32,20.68,28.25,50.77,40.22,0
115.5,72.15,35.12,23.46,45.77,37.76,0
111.92,63.56,16.04,30.03,39.37,34.94,0
161.96,60.68,21.85,30.61,63.66,44.01,0
156.0,80.27,28.39,38.65,37.72,52.57,0
115.42,79.93,24.53,35.42,73.83,40.87,0
129.08,44.5,22.71,36.08,83.4,37.79,0
136.52,51.23,39.3,37.39,51.97,46.28,0
85.88,48.96,43.89,15.73,33.77,28.02,0
125.27,64.71,21.47,34.78,76.92,39.3,0
154.26,56.18,24.4,29.23,21.91,44.01,0
125.58,26.96,17.99,19.11,60.41,26.23,0
128.29,52.54,34.57,33.08,42.99,42.13,0
168.81,75.99,22.79,28.08,81.63,45.45,0
121.06,63.42,10.0,39.09,40.07,39.61,0
140.97,49.53,22.23,27.33,41.18,38.25,0
106.39,56.21,15.93,24.57,22.44,31.0,0
140.61,39.5,28.86,23.81,67.37,35.3,0
116.81,18.0,15.61,27.53,44.58,27.83,0
115.83,45.86,19.87,32.08,20.0,36.08,0
176.65,48.46,28.71,14.73,91.5,37.26,0
105.16,51.77,33.05,21.99,20.0,33.11,0
114.9,34.4,37.93,21.32,58.23,31.35,0
117.76,46.31,24.69,18.99,56.69,29.27,0
149.59,45.08,29.15,23.92,41.51,39.12,0
138.73,70.42,19.37,25.76,69.14,37.9,0
134.02,60.92,33.88,21.44,42.65,38.37,0
98.2,34.63,14.9,37.99,27.77,32.71,0
143.31,64.82,24.35,13.08,42.83,34.11,0
169.24,61.8,34.74,19.37,39.16,44.18,0
137.31,54.85,34.61,32.84,44.18,43.91,0
88.21,56.11,26.92,34.48,66.35,33.12,0
87.8,63.5,25.88,30.52,57.41,32.3,0
100.0,47.27,30.68,23.95,48.14,30.55,0
145.16,49.45,18.21,25.57,28.08,37.8,0
173.18,65.18,38.81,27.32,63.88,49.08,0
124.89,52.24,29.55,39.15,38.57,43.53,0
153.09,63.64,33.47,24.0,73.17,41.84,0
114.51,57.1,27.49,21.72,95.0,30.32,0
135.58,41.09,18.91,23.14,57.09,32.41,0
127.74,49.84,29.85,34.69,53.78,40.79,0
147.67,41.71,20.8,19.22,91.21,31.46,0
99.54,62.27,12.25,32.24,37.54,32.82,0
154.97,56.44,21.57,35.87,50.74,45.37,0
110.06,61.97,32.74,35.89,47.01,40.94,0
108.33,45.06,40.88,31.79,70.62,36.98,0
122.72,46.76,29.34,19.11,76.04,30.43,0
107.99,53.82,21.07,23.47,56.49,29.94,0
132.0,37.14,16.71,23.37,67.61,30.28,0
108.44,36.8,39.92,37.33,22.36,40.8,0
105.84,52.46,17.37,16.83,90.61,23.45,0
94.59,56.68,22.48,35.96,77.11,33.48,0
119.78,48.71,26.46,38.9,45.08,40.92,0
147.14,59.79,25.73,40.8,46.56,48.1,0
145.74,30.21,34.84,43.47,61.36,46.49,0
163.78,56.97,25.85,36.86,62.96,47.94,0
137.82,46.81,24.9,31.16,36.36,40.1,0
131.39,53.63,27.16,26.08,37.42,37.84,0
165.24,42.84,20.69,29.93,23.79,43.48,0
133.15,50.65,37.27,26.31,48.63,39.73,0
106.35,55.44,25.01,34.31,38.84,37.12,0
176.88,39.61,28.34,25.03,73.38,42.03,0
164.81,44.01,25.09,22.4,35.98,40.25,0
156.78,28.0,20.14,21.55,62.96,33.6,0
105.98,31.87,24.54,13.91,71.54,21.81,0
141.02,42.01,22.52,35.53,46.55,41.11,0
128.8,33.52,38.66,37.0,59.66,41.67,0
162.19,44.77,19.61,33.32,76.62,42.0,0
78.64,56.23,18.09,35.74,67.52,29.86,0
111.41,24.93,30.06,31.27,94.14,30.69,0
93.48,61.36,11.6,21.99,32.12,26.59,0
114.03,63.0,19.61,27.57,44.59,34.61,0
127.09,50.85,35.66,20.31,41.33,35.64,0
117.7,56.85,19.29,27.76,43.76,34.47,0
125.9,43.07,37.38,19.02,53.7,33.49,0
155.02,39.3,15.11,23.97,58.46,35.09,0
152.83,59.98,21.22,24.35,88.57,37.74,0
102.9,71.95,27.23,31.12,83.55,35.51,0
139.32,43.0,36.2,35.47,46.68,44.19,0
117.9,28.76,29.21,32.79,74.48,33.93,0
104.22,41.5,33.86,25.15,48.45,31.85,0
111.73,22.88,34.19,39.38,49.34,37.74,0
108.25,45.86,10.0,36.77,54.28,32.98,0
120.31,42.25,34.5,31.49,69.91,37.1,0
134.84,32.79,27.47,37.58,20.0,42.25,0
97.93,45.12,11.18,40.26,25.09,34.5,0
134.83,27.05,13.76,40.93,20.0,39.82,0
99.46,86.27,10.3,29.01,65.19,32.7,0
95.05,40.82,17.78,22.65,52.13,24.81,0
77.59,54.69,46.65,17.66,53.55,27.97,0
149.89,50.66,15.42,22.02,23.3,36.62,0
122.72,47.32,23.67,27.32,23.6,35.87,0
129.24,43.02,30.27,27.16,70.48,35.61,0
141.88,56.12,41.53,31.39,20.0,47.06,0
144.34,30.89,29.18,34.07,31.93,41.75,0
114.99,36.23,20.27,32.3,72.65,32.15,0
69.49,37.26,32.1,45.0,44.28,34.72,0
133.77,54.37,35.95,30.26,64.75,41.21,0
90.77,55.85,32.71,34.63,33.52,36.65,0
148.02,44.69,16.94,30.51,84.27,37.01,0
145.95,62.83,22.16,38.17,56.76,45.63,0
100.82,42.39,27.01,25.93,60.7,29.49,0
100.76,59.9,33.84,34.56,45.56,38.65,0
127.97,69.05,44.75,15.74,72.06,36.71,0
131.55,41.38,26.09,21.61,89.34,31.07,0
137.69,25.14,37.63,15.63,95.0,29.4,0
158.92,58.29,38.66,31.03,43.56,48.38,0
113.92,73.78,41.06,31.16,51.97,42.67,0
80.73,55.16,21.36,35.77,30.78,32.72,0
147.92,48.74,25.92,22.51,66.52,36.6,0
152.7,37.34,23.05,36.41,52.3,42.84,0
116.77,55.84,32.04,32.95,38.13,40.1,0
142.9,47.68,31.91,27.12,46.05,40.31,0
155.86,61.55,50.92,20.83,60.71,45.27,0
132.19,26.31,12.4,24.65,45.2,29.52,0
81.09,28.82,32.51,33.83,84.16,28.14,0
125.45,55.53,39.93,26.43,20.81,41.11,0
101.77,29.62,20.22,36.36,42.02,32.4,0
140.12,35.79,24.78,22.7,66.65,33.2,0
135.61,58.12,26.87,23.22,63.46,36.43,0
93.76,25.56,36.02,21.75,45.09,26.72,0
112.67,66.08,24.27,33.46,65.12,37.83,0
122.91,41.23,41.34,42.14,60.54,44.86,0
131.2,52.13,10.85,26.96,51.54,33.42,0
139.54,67.15,34.51,34.53,57.47,46.19,0
126.64,64.37,30.84,34.98,51.82,43.11,0
130.58,56.74,29.65,29.04,72.69,38.45,0
131.46,39.13,30.56,23.36,81.46,33.09,0
102.79,53.36,29.56,30.32,55.57,34.45,0
110.78,35.25,29.49,28.25,39.02,33.13,0
130.18,46.75,28.86,24.4,65.2,34.84,0
141.72,53.1,35.01,35.57,83.53,43.96,0
143.86,56.94,32.2,22.06,84.87,37.38,0
121.0,42.03,16.81,25.52,47.8,31.07,0
107.68,39.85,26.15,28.28,60.16,31.37,0
106.04,60.03,28.73,23.42,30.75,33.56,0
120.3,51.57,29.47,22.9,45.52,34.12,0
131.05,40.88,35.04,28.47,64.58,37.73,0
148.46,42.91,31.65,22.52,46.27,38.27,0
140.84,31.0,19.37,16.1,70.79,27.85,0
105.95,51.09,35.9,29.28,20.0,37.48,0
172.28,64.48,25.73,20.44,57.76,42.54,0
102.97,33.6,27.17,27.51,20.0,31.52,0
120.95,47.5,38.05,41.29,43.58,45.02,0
83.05,47.64,40.1,35.94,55.46,35.44,0
82.67,37.33,25.33,31.27,73.0,27.17,0
132.19,50.45,24.74,25.6,95.0,33.84,0
151.65,64.04,32.99,17.36,50.89,39.32,0
133.83,45.35,16.94,33.63,51.96,37.72,0
116.07,41.89,34.1,42.43,42.24,43.04,0
91.16,38.85,16.04,17.55,65.65,20.19,0
129.45,52.11,27.64,41.09,57.83,43.88,0
109.85,64.32,29.15,28.43,57.22,36.13,0
142.69,40.92,23.21,21.19,82.21,32.47,0
156.22,25.09,21.23,37.92,55.64,41.91,0
135.26,52.68,34.48,21.93,20.0,38.96,0
115.32,54.33,24.14,33.44,72.26,36.26,0
138.21,53.25,33.93,39.7,41.58,47.25,0
115.22,42.08,37.28,30.47,48.29,37.4,0
103.4,54.97,34.37,35.48,85.14,37.04,0
134.16,37.53,23.84,31.24,52.42,37.12,0
137.59,42.8,31.66,31.1,52.62,40.27,0
123.4,64.57,39.57,45.0,67.07,48.9,0
132.73,37.48,32.44,30.24,61.8,37.95,0
127.69,69.08,36.08,28.84,70.34,41.22,0
130.29,66.23,23.59,31.56,35.36,41.4,0
161.23,36.7,19.03,31.27,68.46,39.94,0
121.75,31.51,16.69,34.47,36.75,34.73,0
163.13,69.54,42.98,30.92,76.43,50.05,0
108.24,44.39,33.87,29.93,57.19,34.93,0
115.37,32.56,20.19,42.33,44.04,38.13,0
143.32,34.01,35.16,29.96,55.45,40.2,0
89.17,30.07,32.59,22.86,47.65,26.13,0
117.24,22.31,39.52,30.11,68.44,34.34,0
112.75,45.22,45.07,18.13,79.66,31.52,0
131.77,52.93,19.97,33.12,72.0,37.88,0
144.59,47.63,42.76,31.65,41.52,45.7,0
83.04,59.96,23.89,24.61,84.74,26.15,0
141.06,51.81,35.51,36.47,53.06,45.75,0
140.35,47.07,27.8,28.54,41.96,39.7,0
111.47,51.74,24.37,30.4,34.87,35.61,0
138.53,42.18,19.68,20.34,53.46,32.06,0
125.59,37.91,39.51,34.31,71.66,39.97,0
121.8,60.29,20.81,26.64,53.46,35.01,0
133.19,27.65,30.94,19.48,55.96,31.21,0
125.19,26.27,26.89,31.99,61.57,34.58,0
138.93,54.14,36.6,39.39,95.0,45.32,0
157.47,49.56,15.91,32.27,50.79,41.7,0
126.33,60.32,34.49,42.77,55.18,47.09,0
121.62,46.16,26.71,20.67,25.12,32.84,0
138.76,53.72,31.36,24.67,58.86,38.42,0
133.35,51.42,28.64,26.46,35.6,38.53,0
130.47,85.27,22.53,27.05,59.59,40.38,0
118.7,46.02,23.8,26.38,85.66,31.43,0
122.03,71.84,23.53,32.16,20.0,41.75,0
129.22,27.87,26.77,40.75,67.56,39.58,0
108.49,31.9,21.42,34.58,20.0,34.42,0
158.91,53.99,43.96,30.09,74.05,47.06,0
133.17,29.58,10.0,36.89,52.02,35.35,0
135.82,58.55,35.18,31.85,53.3,43.35,0
123.36,23.11,27.83,32.45,65.69,34.06,0
126.7,71.45,27.6,26.37,77.91,37.72,0
137.13,42.02,39.82,36.08,79.43,43.19,0
101.15,58.77,10.0,26.69,65.57,27.9,0
166.44,43.12,10.0,17.4,45.43,33.83,0
141.55,61.02,32.16,24.17,74.08,39.12,0
109.1,35.07,37.84,24.66,25.25,33.7,0
168.65,61.56,33.29,25.13,48.04,46.13,0
143.7,40.07,23.25,30.69,38.28,39.49,0
137.34,66.16,25.29,41.91,48.29,47.6,0
140.74,55.68,27.61,36.15,32.04,45.23,0
136.99,81.81,24.11,40.39,45.67,48.81,0
133.36,54.74,30.64,35.57,20.0,44.81,0
143.94,39.61,32.84,31.93,41.76,42.21,0
152.25,55.26,33.14,29.31,43.22,44.59,0
125.1,51.12,23.34,16.73,60.89,29.6,0
128.03,35.72,22.5,24.07,77.4,30.61,0
136.86,91.78,26.74,19.16,36.82,40.64,0
128.33,44.81,35.37,32.05,66.99,39.54,0
115.04,28.44,24.69,25.8,24.1,31.31,0
126.5,51.33,32.87,17.24,62.51,32.34,0
156.45,58.09,10.0,29.97,56.0,39.88,0
82.13,72.71,39.78,25.38,73.86,32.51,0
137.61,46.97,35.88,25.41,47.75,39.28,0
154.49,42.17,17.32,26.3,38.72,38.08,0
165.54,58.1,11.07,27.2,64.44,39.97,0
127.24,45.93,27.03,35.76,64.15,39.49,0
109.76,34.4,39.79,27.56,51.42,34.33,0
86.92,45.19,23.58,30.96,42.56,29.99,0
117.5,39.68,36.0,41.63,95.0,40.41,0
125.74,49.21,16.95,28.69,57.43,34.07,0
133.81,43.33,24.43,34.79,69.08,38.96,0
157.6,56.13,45.78,14.09,83.35,39.09,0
149.56,48.77,17.92,27.11,68.76,37.17,0
155.6,30.13,40.52,33.15,53.63,44.85,0
135.43,50.51,16.38,37.81,39.67,41.3,0
126.07,44.4,37.71,41.54,63.98,44.53,0
115.91,56.15,28.43,30.89,55.32,37.23,0
133.62,43.22,30.85,43.51,67.23,44.9,0
138.54,29.56,18.13,24.87,63.82,31.67,0
128.14,44.92,23.97,45.0,60.55,43.58,0
141.64,69.49,23.21,35.05,32.28,45.71,0
117.62,50.72,39.17,23.7,47.57,36.15,0
97.8,68.23,38.61,36.76,56.5,40.98,0
147.9,45.3,31.91,22.92,55.6,38.3,0
108.84,45.76,31.94,27.22,59.88,33.28,0
131.55,61.73,30.64,27.39,70.13,38.86,0
145.4,66.6,32.85,27.11,56.07,43.13,0
155.86,29.34,19.63,13.4,72.32,28.96,0
147.64,77.59,24.85,33.29,74.8,45.31,0
97.31,58.69,32.94,30.3,72.14,34.18,0
108.96,40.59,29.79,38.05,79.65,36.49,0
147.22,44.89,17.35,22.91,55.26,34.64,0
77.72,32.62,26.76,35.32,30.0,30.14,0
127.05,45.3,37.2,32.33,20.58,42.27,0
124.49,69.54,25.94,38.49,38.25,44.7,0
131.51,67.47,33.2,23.25,71.45,38.14,0
129.54,57.82,37.66,39.93,54.41,46.7,0
112.46,78.16,24.54,28.55,44.11,38.15,0
118.11,36.95,48.01,30.13,65.2,38.76,0
143.18,40.93,28.04,26.82,59.38,37.67,0
146.18,44.86,24.12,39.19,23.36,45.81,0
126.83,83.42,35.18,29.54,41.53,44.65,0
147.36,56.05,32.84,37.27,94.54,45.16,0
130.53,51.3,23.47,22.58,61.92,33.51,0
154.11,35.4,47.55,31.65,71.02,45.38,0
132.05,44.76,27.08,25.9,44.77,36.25,0
156.42,39.19,32.59,24.74,45.59,40.55,0
127.15,57.52,16.56,29.82,35.69,37.04,0
132.09,56.72,36.73,22.2,53.43,37.96,0
145.35,52.5,24.57,31.0,67.7,40.53,0
73.51,47.84,34.21,33.35,70.94,30.27,0
107.12,50.68,24.57,27.72,54.85,32.39,0
129.9,42.31,25.27,26.53,47.96,35.24,0
92.02,43.37,23.08,36.07,73.06,31.56,0
127.45,63.65,23.84,41.67,21.16,46.35,0
140.87,52.41,28.98,34.11,60.31,42.69,0
122.43,61.48,39.43,21.16,60.29,36.67,0
141.05,75.93,34.38,26.62,52.9,43.94,0
142.23,54.54,18.91,39.2,80.58,42.35,0
100.2,68.31,21.17,27.73,57.12,32.69,0
139.33,42.11,32.65,27.13,33.37,39.71,0
145.68,71.85,19.3,36.72,47.23,45.91,0
109.15,46.39,31.68,29.19,52.15,34.73,0
93.77,39.63,17.92,28.61,69.38,26.56,0
147.37,62.77,36.64,31.44,64.43,45.6,0
116.49,46.74,31.8,13.74,38.82,29.07,0
161.32,23.47,26.45,29.03,59.11,39.23,0
144.04,42.27,10.0,14.28,36.46,28.56,0
119.93,30.31,42.4,33.37,70.46,38.17,0
137.39,56.63,19.6,29.59,46.13,38.85,0
121.21,65.69,10.94,21.12,64.08,29.99,0
125.68,51.34,28.08,30.04,46.79,38.23,0
115.21,30.21,20.76,26.2,54.77,29.31,0
84.53,63.55,36.15,31.4,73.76,33.8,0
116.15,66.57,32.89,22.06,33.33,36.48,0
186.63,60.61,37.87,24.35,48.54,49.91,0
76.95,57.28,19.24,42.81,36.77,35.06,0
114.44,60.14,43.59,32.59,55.89,41.98,0
97.6,52.16,19.49,30.88,60.14,30.98,0
143.22,64.87,20.3,17.33,64.04,34.2,0
141.97,55.02,30.72,20.19,44.75,37.49,0
122.12,50.73,38.9,28.31,40.47,39.55,0
112.94,56.4,33.2,28.13,36.13,37.45,0
91.63,72.62,33.72,29.76,56.5,35.81,0
111.64,61.86,43.15,34.06,69.59,41.66,0
153.66,56.12,37.58,34.62,20.0,49.84,0
131.57,38.42,22.51,30.27,47.04,36.25,0
124.96,59.47,29.31,23.17,41.59,36.36,0
136.79,54.58,41.07,17.17,75.11,35.95,0
172.27,44.6,40.15,36.84,68.79,50.87,0
109.0,41.28,19.53,23.18,52.18,28.07,0
144.2,41.39,21.16,28.48,61.85,36.98,0
114.38,39.57,28.32,28.01,56.0,33.13,0
112.14,60.89,26.57,22.96,36.61,33.73,0
132.25,37.77,29.08,29.39,48.3,37.35,0
133.41,48.63,18.42,30.19,40.29,37.32,0
151.45,30.68,38.32,29.05,77.86,40.39,0
141.46,44.86,25.84,33.13,20.0,42.51,0
82.2,61.94,29.82,36.34,31.28,36.23,0
107.58,45.54,36.47,36.27,22.03,40.53,0
99.19,58.01,12.96,28.22,64.76,28.96,0
130.67,41.02,38.78,33.97,35.13,42.8,0
131.81,52.25,25.64,23.95,55.97,35.37,0
60.0,55.69,46.09,26.67,24.67,30.76,0
130.11,44.69,36.34,31.45,78.24,39.21,0
174.95,44.89,30.15,29.64,79.71,44.85,0
115.33,50.44,30.91,30.31,43.94,37.2,0
119.11,53.59,18.62,45.0,85.59,40.63,0
128.49,54.1,40.96,20.63,70.76,36.31,0
138.7,19.09,51.91,23.62,89.94,36.41,0
139.74,56.73,31.27,27.32,77.3,39.4,0
113.31,40.87,35.57,25.99,67.54,33.27,0
105.73,44.93,26.81,42.19,52.39,39.23,0
174.33,57.87,12.99,33.94,62.84,45.43,0
174.73,73.66,26.5,39.18,66.2,53.4,0
170.93,47.77,22.75,21.21,55.79,39.73,0
147.22,50.69,31.41,34.9,71.92,43.99,0
118.34,63.93,30.65,20.76,68.42,33.57,0
95.25,38.55,31.37,22.39,48.04,27.86,0
122.72,67.38,22.04,27.33,40.73,37.44,0
122.96,33.03,29.43,30.43,23.67,36.85,0
114.61,34.98,27.54,21.22,34.37,30.03,0
71.44,74.54,23.24,25.29,20.0,29.52,0
146.16,47.52,25.55,28.23,46.64,39.88,0
160.23,50.75,32.18,34.72,20.0,49.03,0
109.97,55.59,52.11,29.98,50.96,41.53,0
143.44,56.42,36.29,45.0,91.61,49.35,0
112.79,34.4,33.52,15.85,78.61,26.16,0
147.43,67.41,24.32,32.6,32.48,45.49,0
107.44,54.63,31.74,23.51,63.48,32.18,0
89.79,57.47,19.63,30.44,95.0,28.39,0
111.84,31.9,45.12,37.61,41.05,41.18,0
130.18,53.87,44.06,16.06,54.72,35.84,0
202.5,46.78,41.11,28.47,69.7,52.61,0
128.58,42.53,20.5,44.68,78.67,41.42,0
144.04,37.1,10.45,35.51,31.98,38.79,0
118.8,52.2,25.97,26.54,63.38,34.03,0
115.34,54.44,19.68,22.47,72.1,29.74,0
148.83,49.78,16.38,12.0,66.44,29.37,0
148.61,55.5,38.85,24.85,72.96,41.62,0
108.61,35.65,25.58,24.0,51.53,29.1,0
113.54,35.52,25.06,29.82,28.12,33.93,0
99.21,42.09,30.48,25.41,62.84,29.63,0
121.11,64.9,31.98,27.63,55.72,38.59,0
116.09,33.02,18.74,29.7,76.64,30.03,0
105.23,80.2,32.15,27.11,66.5,37.12,0
127.49,55.21,37.33,41.4,48.36,46.92,0
128.57,27.0,26.72,26.35,67.87,32.11,0
133.1,55.27,21.1,29.14,45.59,38.05,0
125.95,26.46,27.92,36.32,36.44,38.42,0
110.46,57.65,42.64,27.68,56.22,38.22,0
110.44,28.1,32.55,20.56,92.27,26.29,0
162.82,32.26,14.67,22.27,55.73,34.69,0
136.09,45.86,20.21,31.75,60.14,37.63,0
148.43,53.03,30.94,34.45,20.0,46.79,0
108.79,47.94,25.77,36.25,77.55,35.73,0
151.48,50.36,21.42,16.39,45.82,34.36,0
104.91,57.94,31.11,26.36,53.8,33.95,0
108.99,43.84,20.65,34.81,47.49,34.74,0
172.23,57.24,12.08,19.36,73.8,36.9,0
130.86,36.02,44.8,35.71,48.32,43.79,0
100.5,56.05,26.24,28.83,94.81,30.91,0
128.2,26.86,42.78,30.43,36.8,39.48,0
152.32,24.27,30.61,19.69,61.4,33.94,0
146.45,57.45,32.74,23.58,38.11,41.15,0
134.94,54.18,30.81,24.11,87.8,35.93,0
106.85,65.12,12.68,33.36,36.63,35.24,0
98.79,67.7,22.32,35.35,46.22,36.98,0
114.12,58.7,15.44,25.07,44.13,31.79,0
116.32,65.5,33.31,32.72,58.59,40.53,0
107.43,25.94,26.16,27.56,20.0,31.03,0
145.69,27.41,23.06,25.12,40.0,35.15,0
134.33,61.41,34.96,28.47,58.64,41.47,0
109.72,51.31,37.72,37.67,93.15,39.16,0
108.13,55.68,26.98,27.33,41.2,34.34,0
90.44,51.69,28.17,32.53,29.81,34.05,0
130.7,18.0,36.29,42.22,62.04,41.76,0
132.97,33.19,34.89,19.72,48.55,33.39,0
85.59,49.68,31.56,24.11,47.73,28.61,0
137.2,58.18,35.27,34.91,60.41,44.74,0
99.41,40.54,27.8,40.82,21.21,38.59,0
89.69,47.62,38.28,22.5,76.34,28.43,0
154.48,43.17,27.22,29.13,37.36,42.08,0
113.58,55.57,13.62,20.41,68.01,27.3,0
150.15,57.63,17.85,17.8,28.19,35.87,0
132.19,58.76,21.57,39.78,81.34,42.02,0
124.93,40.78,25.81,45.0,42.38,43.77,0
152.43,52.93,22.03,22.5,39.88,38.39,0
123.42,55.01,28.38,19.37,62.44,32.29,0
132.99,55.71,38.55,36.07,61.79,44.94,0
128.75,51.86,10.0,17.95,55.98,28.01,0
152.61,65.26,36.53,31.65,37.72,48.31,0
135.2,21.36,17.53,42.74,49.29,39.44,0
66.74,51.26,17.74,26.0,69.68,21.96,0
142.57,65.49,35.02,30.74,31.93,46.01,0
118.01,67.69,16.85,17.11,49.14,29.86,0
138.34,56.04,58.19,22.73,51.52,44.5,0
104.0,41.85,17.2,18.66,49.81,24.55,0
122.82,55.97,28.0,26.89,39.57,37.13,0
111.3,18.0,36.34,27.36,84.6,29.73,0
92.9,28.89,36.2,35.61,43.93,34.06,0
118.26,45.84,16.76,29.87,44.09,33.46,0
164.57,78.84,23.8,17.73,52.98,41.59,0
75.61,53.38,16.67,23.65,74.81,22.17,0
154.44,35.82,26.94,19.89,59.27,35.26,0
101.16,70.43,35.28,25.11,32.23,36.48,0
131.64,62.07,24.81,26.31,20.0,39.49,0
114.91,45.21,35.74,17.72,28.63,32.02,0
128.76,32.78,30.37,23.81,75.84,32.17,0
150.97,53.04,20.47,22.62,26.87,38.48,0
143.69,44.47,29.68,30.27,52.92,40.7,0
141.78,62.99,14.51,34.32,24.76,42.74,0
140.82,19.31,12.5,36.91,66.05,35.2,0
92.0,56.53,39.0,38.83,76.87,38.41,0
155.73,72.08,40.37,40.33,25.77,55.69,0
121.88,55.72,29.45,29.99,63.77,37.61,0
95.54,50.49,26.94,43.18,32.13,39.71,0
139.7,49.91,34.41,22.95,20.0,39.87,0
