pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,aqi_category
24.177,36.823,43.572,27.388,1.321,44.322,22.352,30.635,64.679,2.688,Good
27.195,47.913,55.675,10.579,1.069,23.179,34.175,33.661,52.043,0.3,Moderate
78.375,119.332,70.891,37.385,1.731,25.074,36.646,22.8,42.765,1.395,Moderate
22.158,30.412,38.341,29.163,1.339,29.477,41.168,28.737,56.936,4.109,Moderate
41.794,64.93,58.519,22.177,1.175,20.522,19.808,17.342,63.237,0.808,Moderate
81.827,140.663,45.938,15.955,2.291,23.274,24.582,32.511,68.611,2.714,Poor
75.725,103.476,62.605,20.218,2.603,18.537,48.592,24.606,74.98,1.936,Poor
121.18,205.582,38.707,28.417,2.579,29.043,41.647,24.784,48.191,3.54,Very Poor
58.728,68.603,34.718,19.841,2.484,59.312,31.907,24.123,64.742,3.488,Poor
22.982,42.365,41.988,2.144,2.312,22.227,5.729,30.134,56.159,0.3,Moderate
8.0,20.0,26.515,18.619,1.211,51.59,40.108,36.071,54.515,4.482,Good
110.099,130.669,42.705,14.368,2.087,28.043,30.028,28.915,80.908,0.874,Poor
15.741,32.649,51.755,18.024,0.973,32.24,24.493,28.317,40.805,3.205,Good
36.214,51.827,21.048,11.598,1.974,21.895,43.653,33.051,46.599,3.046,Moderate
28.274,71.028,51.637,16.965,1.537,30.783,17.084,27.409,26.698,4.358,Moderate
54.024,71.484,26.383,43.169,1.53,36.174,38.033,24.621,65.231,2.016,Moderate
19.366,32.511,49.773,26.469,1.893,34.735,5.764,31.213,35.09,3.896,Moderate
42.609,67.241,58.193,38.847,1.518,9.425,20.305,30.426,42.125,0.3,Moderate
50.066,55.861,20.16,26.377,1.505,32.347,44.32,18.664,62.464,2.924,Moderate
112.594,192.566,47.819,25.645,2.569,49.676,30.208,32.06,53.928,2.8,Very Poor
24.339,40.454,44.11,32.103,1.545,42.643,35.172,26.787,61.651,4.629,Moderate
104.487,151.184,31.48,18.099,2.388,46.494,39.549,36.902,18.0,3.564,Poor
14.338,29.899,21.156,29.379,1.214,32.122,37.206,35.46,62.369,3.792,Moderate
17.901,39.716,36.133,8.988,1.801,65.019,31.347,31.239,18.0,1.677,Moderate
23.979,43.899,15.673,2.0,1.293,56.996,37.09,26.868,39.336,6.586,Moderate
107.579,123.39,23.305,35.751,2.183,40.067,24.077,24.709,46.332,3.829,Poor
49.43,61.1,11.77,38.037,1.262,28.098,11.014,17.519,91.534,3.045,Moderate
20.025,27.346,67.463,16.098,1.755,32.182,41.222,34.025,30.379,0.432,Moderate
53.688,52.687,37.093,14.779,2.09,32.416,14.426,35.313,84.368,3.715,Moderate
58.233,79.847,54.133,19.953,1.135,5.0,43.734,28.983,33.506,4.733,Moderate
60.32,109.448,33.208,17.425,2.212,44.351,37.878,36.172,72.31,0.3,Poor
42.877,42.606,39.121,30.649,2.318,39.635,16.408,29.925,41.405,0.988,Moderate
35.62,50.811,28.089,29.504,0.908,72.819,18.184,20.622,94.443,3.948,Moderate
70.222,81.287,46.975,34.94,1.521,25.387,19.262,26.985,81.935,2.285,Moderate
81.348,112.107,53.879,30.99,1.568,30.269,64.714,18.727,57.363,6.243,Poor
45.613,77.493,87.729,32.961,0.998,24.719,43.963,21.509,52.916,5.88,Moderate
36.935,79.346,44.696,36.478,1.585,23.184,5.575,34.2,82.228,3.884,Moderate
30.183,49.286,49.559,18.334,1.697,15.001,11.859,18.166,31.395,4.394,Moderate
77.952,115.054,45.484,34.724,0.867,43.539,2.096,36.074,72.443,3.813,Moderate
36.17,70.187,44.962,18.683,1.635,45.507,25.013,34.902,74.173,3.961,Moderate
83.483,118.86,39.212,16.794,2.242,22.283,42.882,32.213,60.727,3.688,Poor
93.066,152.084,18.126,21.221,2.534,31.363,23.831,41.694,68.168,2.71,Very Poor
68.459,93.356,81.776,27.462,1.767,60.016,39.073,38.923,48.352,2.236,Poor
27.16,49.449,22.129,28.681,1.021,30.988,17.101,29.116,66.028,3.17,Good
64.029,79.384,21.462,16.995,1.518,45.775,35.956,24.437,58.926,4.413,Poor
73.758,96.933,53.385,19.563,2.007,42.611,24.403,23.764,49.017,1.591,Poor
45.468,80.959,67.448,31.088,2.153,5.0,23.785,35.772,64.71,2.903,Poor
134.713,193.936,56.301,32.191,2.692,16.326,25.658,39.289,28.183,2.766,Very Poor
90.909,119.843,39.735,24.037,2.151,37.361,32.789,29.326,39.285,1.436,Poor
97.659,149.098,61.309,32.232,2.099,54.302,54.55,19.857,18.0,0.476,Poor
50.709,51.419,43.403,23.872,1.334,23.504,40.195,34.5,39.796,0.3,Moderate
133.57,175.409,39.421,33.146,2.666,45.89,28.684,27.974,96.0,1.27,Very Poor
46.628,75.442,50.864,23.646,1.595,34.077,19.894,26.16,65.631,5.508,Poor
45.505,57.811,20.232,15.05,1.761,18.481,44.352,37.044,68.298,0.3,Moderate
123.745,142.547,73.494,21.426,2.319,56.677,38.38,23.562,42.455,3.058,Poor
35.856,64.786,6.0,24.087,1.476,32.338,19.212,30.71,56.681,4.185,Moderate
53.671,91.341,66.345,22.857,2.229,30.193,32.864,18.59,55.997,3.797,Poor
48.241,49.775,56.065,5.056,1.922,5.0,10.956,25.224,34.258,3.286,Moderate
59.011,100.039,39.851,34.169,1.872,39.532,16.858,24.6,38.183,6.097,Moderate
69.943,117.024,46.014,25.198,1.429,24.549,52.143,23.232,70.573,0.3,Poor
66.02,121.091,30.422,30.886,1.64,33.702,22.365,19.955,73.574,4.236,Moderate
56.524,50.439,32.383,26.686,2.223,40.99,22.231,21.659,64.66,3.584,Moderate
87.662,131.383,19.965,38.009,2.86,34.364,20.0,37.354,63.855,3.311,Poor
57.768,97.026,44.788,26.578,0.937,19.432,41.695,27.547,18.051,2.161,Moderate
85.286,101.436,42.417,23.581,1.914,42.494,19.632,25.102,70.948,6.052,Poor
125.179,161.157,9.95,31.906,3.013,33.002,47.911,23.854,44.317,5.911,Moderate
71.734,103.161,21.728,33.494,1.428,30.544,15.542,28.653,39.208,1.916,Poor
54.503,99.651,61.444,23.747,1.752,23.167,46.915,24.797,46.033,3.466,Moderate
63.495,123.847,61.726,31.744,1.519,65.028,42.733,38.041,49.212,0.812,Poor
38.82,54.832,32.411,18.927,1.746,30.769,51.966,14.21,57.432,2.51,Moderate
108.869,175.225,75.345,21.328,2.285,52.895,37.828,39.181,52.795,1.404,Very Poor
37.154,36.938,50.965,24.846,1.252,12.149,29.007,25.574,20.976,2.928,Moderate
36.326,69.681,43.917,22.681,2.466,30.949,31.752,26.454,76.427,2.674,Moderate
82.186,141.552,52.861,28.183,2.9,11.224,19.012,34.772,35.445,2.535,Poor
74.469,122.434,36.692,23.643,1.639,56.865,29.806,30.314,50.612,0.3,Poor
35.587,36.549,52.944,36.89,0.991,45.722,32.912,27.884,54.204,3.196,Moderate
52.113,97.189,6.0,28.214,1.326,30.969,21.679,23.588,49.458,6.589,Moderate
24.008,32.029,37.951,15.965,2.029,18.21,45.255,36.611,76.203,4.099,Moderate
52.007,64.633,62.739,34.183,1.157,30.578,37.652,38.604,24.703,4.135,Moderate
28.176,39.438,59.496,28.676,1.217,31.926,36.49,38.794,55.584,3.675,Moderate
44.95,62.014,45.361,13.467,1.126,32.113,31.815,12.0,18.0,3.472,Moderate
107.413,121.498,48.713,23.515,1.46,36.571,32.625,31.628,68.896,0.324,Poor
96.156,102.066,16.607,20.249,2.341,5.0,43.957,32.087,56.492,1.957,Poor
95.66,154.899,71.447,33.56,1.899,28.677,23.45,33.882,56.376,4.424,Poor
42.088,55.282,76.047,14.744,1.73,42.529,53.476,31.614,51.594,2.522,Moderate
77.805,138.618,68.799,23.22,2.559,37.601,39.556,30.242,30.519,1.609,Poor
32.31,60.23,63.124,23.284,1.831,21.204,46.983,19.723,68.259,6.334,Moderate
21.415,36.141,53.49,29.244,1.08,50.627,55.07,32.32,68.951,2.186,Moderate
73.345,111.94,50.272,20.432,1.969,39.167,24.431,32.381,23.859,3.117,Poor
59.214,98.819,51.242,39.619,1.391,38.634,34.529,26.066,41.901,3.968,Moderate
31.148,42.591,34.189,30.555,1.029,27.38,42.527,27.633,67.96,2.011,Moderate
18.507,31.565,26.078,21.392,1.289,36.503,11.489,22.051,50.562,1.863,Moderate
80.595,86.281,40.942,10.835,2.098,13.792,23.895,30.402,40.028,6.004,Moderate
23.678,49.718,15.771,30.06,1.545,29.437,36.589,32.518,68.538,3.847,Moderate
36.985,39.597,54.57,16.175,1.997,50.861,20.191,34.477,33.957,3.123,Moderate
39.756,36.041,53.151,10.406,1.896,5.206,32.118,25.949,45.79,3.03,Moderate
33.785,46.719,30.252,20.42,0.872,34.815,24.753,29.227,76.094,2.589,Moderate
59.593,77.29,6.0,11.01,1.233,51.706,33.266,41.043,46.689,2.846,Poor
33.134,53.72,7.839,30.028,1.392,37.67,26.876,35.482,69.277,1.648,Moderate
100.942,153.439,38.754,19.277,2.815,24.535,42.191,21.52,69.364,0.697,Poor
29.373,45.747,42.85,6.517,1.549,58.237,31.855,41.362,64.079,4.273,Moderate
34.657,60.815,43.226,38.829,0.795,56.086,26.442,28.481,48.212,6.28,Good
33.335,45.684,14.746,21.269,1.237,24.399,30.835,29.423,56.753,5.479,Moderate
74.204,100.945,49.536,24.817,1.718,38.076,25.982,23.231,62.619,5.317,Poor
35.445,72.486,27.975,18.695,2.301,8.076,23.529,25.091,88.827,2.336,Moderate
25.679,47.748,41.104,27.516,1.233,31.074,6.151,32.128,66.317,1.294,Moderate
27.373,60.141,36.113,23.949,2.393,19.418,25.459,28.414,79.714,1.888,Moderate
31.701,57.71,66.745,25.191,0.593,9.062,8.5,37.234,30.063,0.796,Moderate
76.147,112.079,72.417,15.401,1.904,42.46,40.092,28.898,34.263,0.3,Poor
54.22,72.324,76.195,10.391,2.109,63.231,28.918,43.598,59.889,3.381,Poor
142.795,185.161,41.769,31.049,1.962,54.927,33.569,34.842,48.213,4.155,Very Poor
20.475,46.677,68.22,19.754,0.743,22.139,28.366,38.634,41.67,1.423,Moderate
30.881,36.988,43.253,20.323,1.856,53.145,25.935,28.639,74.787,3.924,Moderate
30.857,65.09,46.954,37.376,1.849,25.317,26.711,27.8,28.385,4.649,Moderate
89.597,108.85,69.787,12.645,1.836,52.113,21.947,29.477,53.755,2.841,Poor
30.725,43.371,52.278,37.188,1.836,62.948,24.401,19.838,77.136,6.359,Moderate
177.075,240.711,57.717,43.447,3.085,33.549,42.984,37.228,48.352,0.849,Severe
54.183,83.194,73.411,8.879,1.991,30.162,14.701,28.135,60.254,5.325,Moderate
62.355,123.884,37.106,22.171,1.725,32.456,41.336,27.059,70.322,4.127,Poor
103.442,105.901,41.671,14.994,2.309,16.732,49.823,26.157,51.964,4.835,Poor
15.516,34.447,18.148,40.487,1.134,48.676,36.289,20.967,39.125,4.067,Good
30.254,72.737,30.049,39.599,1.046,26.831,44.145,24.767,29.864,2.108,Moderate
39.655,33.223,31.731,16.772,1.332,40.922,30.035,16.173,53.516,0.3,Moderate
42.088,51.432,58.028,34.771,1.755,32.805,31.386,31.599,54.439,5.311,Moderate
95.651,160.712,67.215,25.525,2.229,18.915,47.635,19.085,82.654,2.701,Poor
29.109,28.57,50.861,10.887,1.65,55.081,19.188,39.126,29.436,4.084,Moderate
26.395,51.284,59.148,24.357,1.191,31.449,21.723,31.807,68.041,4.366,Moderate
93.872,126.165,59.996,34.318,1.974,47.123,38.601,21.33,22.675,2.838,Moderate
29.698,42.264,7.392,19.551,1.673,10.444,41.56,39.683,37.796,2.214,Moderate
65.699,129.503,54.356,23.931,1.971,14.87,21.649,29.632,79.661,4.082,Poor
102.535,127.714,74.616,27.339,2.515,25.846,16.93,33.518,67.037,3.077,Very Poor
32.591,80.025,26.363,10.108,0.963,62.086,31.492,32.241,43.322,2.751,Good
53.939,74.16,38.822,17.04,1.493,63.171,11.641,25.167,52.671,1.37,Moderate
82.715,102.94,52.835,21.782,2.518,25.477,39.071,31.131,58.202,2.224,Poor
83.879,76.52,22.42,29.826,2.1,23.371,5.079,23.45,24.915,1.876,Moderate
47.32,55.162,57.931,16.648,1.347,22.922,39.637,23.06,90.024,6.167,Good
76.521,100.543,36.373,31.226,1.89,23.434,33.079,35.958,58.772,4.468,Poor
51.799,96.349,50.291,36.928,2.286,30.31,31.286,24.06,71.598,1.163,Poor
48.275,77.856,39.04,32.467,1.773,62.809,35.311,35.281,56.969,3.647,Poor
35.645,52.909,61.416,15.241,1.921,30.101,19.085,26.416,44.111,3.613,Moderate
35.336,55.738,20.342,21.941,0.935,49.299,51.05,25.087,40.845,4.165,Moderate
68.21,83.615,61.018,40.161,1.496,12.697,3.984,38.128,35.048,3.154,Moderate
56.344,100.047,33.734,27.486,1.98,46.159,28.099,22.862,51.461,6.354,Moderate
28.78,44.558,69.922,32.08,1.774,38.356,33.281,33.333,67.747,0.3,Moderate
107.715,159.685,47.503,40.486,2.613,54.124,49.733,20.919,74.098,2.781,Poor
9.238,20.0,38.985,27.609,1.152,53.651,28.017,22.868,54.735,1.194,Good
90.003,114.088,14.051,22.517,2.528,68.346,42.011,23.377,68.947,2.283,Poor
51.571,96.227,40.562,30.462,2.672,36.053,19.471,31.821,70.132,3.024,Poor
40.524,46.67,8.786,19.22,1.011,45.119,22.933,25.768,60.446,3.903,Good
28.848,37.345,60.591,31.493,1.866,29.065,38.925,37.919,57.032,2.686,Moderate
29.915,47.889,26.579,8.31,1.759,49.773,31.02,33.666,22.478,3.153,Moderate
38.536,36.429,56.276,26.276,1.429,51.634,5.915,34.327,65.511,6.225,Moderate
35.033,61.157,31.313,10.352,1.304,30.989,20.295,35.885,76.971,6.596,Moderate
217.655,327.476,28.343,15.492,4.025,76.772,30.387,26.037,33.329,3.053,Severe
87.517,173.625,32.908,8.19,1.745,63.043,34.958,15.498,59.868,5.444,Poor
52.822,73.747,40.081,15.819,2.291,26.609,31.666,30.008,28.701,4.81,Moderate
17.963,25.16,52.64,49.395,1.102,13.017,29.853,44.0,69.663,2.119,Good
72.375,85.51,37.002,30.592,2.488,23.996,39.809,29.784,93.34,7.554,Poor
81.03,136.722,79.32,24.889,2.1,29.144,40.148,31.14,65.484,6.012,Poor
39.116,67.716,45.119,22.897,1.335,10.083,39.274,23.227,60.455,4.277,Moderate
121.746,155.34,93.05,15.51,1.572,40.132,45.703,22.296,82.749,5.746,Poor
52.166,60.536,67.487,21.159,1.496,27.023,44.769,28.435,56.075,4.17,Poor
31.882,32.306,42.485,17.343,1.94,40.943,47.52,26.323,62.709,0.3,Moderate
86.114,96.888,24.806,18.846,2.128,51.67,50.84,27.298,77.977,2.533,Poor
8.0,20.0,41.135,34.084,1.144,33.398,21.91,30.024,94.545,4.2,Good
20.871,58.363,43.966,12.401,1.973,28.004,33.7,30.954,50.957,0.301,Moderate
25.202,33.095,18.744,9.141,1.709,48.585,16.724,31.699,27.077,5.884,Moderate
98.286,159.852,72.695,39.307,1.542,51.486,29.245,12.0,74.641,7.078,Poor
44.413,89.861,41.067,29.612,1.327,22.441,25.393,32.04,52.97,4.514,Moderate
21.405,20.0,45.313,5.396,1.873,34.56,55.99,23.828,69.107,0.3,Moderate
73.325,79.523,60.741,12.477,1.807,33.22,21.764,25.958,18.0,2.813,Moderate
87.309,92.106,62.802,21.743,2.013,54.17,44.655,24.506,51.767,2.531,Moderate
70.676,111.301,50.996,21.898,1.807,14.494,27.514,29.572,63.675,3.812,Moderate
34.018,48.349,34.806,7.016,2.048,27.875,12.281,35.749,72.45,2.876,Moderate
59.702,92.833,6.0,25.523,1.529,45.69,49.879,24.918,73.635,4.914,Moderate
46.421,87.068,28.482,29.624,1.18,31.824,30.659,34.281,54.537,7.342,Moderate
84.608,100.984,57.977,16.611,2.526,45.786,17.383,38.373,38.531,3.83,Poor
33.426,51.843,74.957,38.099,1.951,41.107,48.387,31.747,62.351,5.152,Moderate
45.433,67.933,64.118,14.788,2.1,48.216,15.358,26.205,77.055,6.958,Moderate
77.262,128.741,51.24,36.332,0.874,40.097,16.068,42.013,61.454,3.463,Moderate
41.967,80.466,24.681,29.607,1.676,39.997,26.348,27.026,19.936,2.73,Moderate
111.196,155.41,42.917,22.543,2.247,16.977,39.744,41.489,41.757,1.262,Very Poor
43.52,67.03,14.451,12.245,1.724,16.31,46.731,26.423,67.526,0.3,Moderate
164.824,207.219,50.24,27.15,2.426,54.241,28.366,24.998,68.786,0.3,Very Poor
30.085,21.823,77.029,29.44,1.703,39.351,38.006,32.893,87.753,4.466,Moderate
24.116,36.275,39.236,39.907,1.757,14.955,35.602,36.301,75.24,4.58,Moderate
22.957,34.833,41.305,24.558,2.404,49.183,41.585,21.117,41.277,5.459,Moderate
54.791,93.295,28.117,27.612,2.223,53.785,29.322,30.35,77.385,4.455,Moderate
71.324,102.028,29.751,9.989,2.34,5.0,36.695,12.981,47.734,0.391,Poor
76.826,158.669,55.003,14.848,2.141,18.855,26.219,27.77,39.551,4.537,Poor
47.433,91.991,52.707,16.616,0.709,44.291,19.786,44.0,94.631,3.676,Moderate
57.125,85.905,61.008,26.404,1.625,47.473,33.98,24.771,52.303,3.085,Moderate
23.451,25.998,58.89,2.0,0.879,34.525,31.066,31.469,41.645,4.965,Good
93.402,122.723,77.552,35.586,1.966,26.434,10.493,33.799,89.269,2.943,Poor
16.042,34.021,49.01,35.45,1.271,28.567,34.985,23.021,49.621,3.661,Good
43.866,64.748,14.201,30.314,1.346,33.631,42.035,26.538,60.092,6.808,Moderate
43.195,58.759,39.528,2.0,1.743,30.465,19.545,34.027,39.943,0.3,Moderate
22.474,39.125,32.647,22.492,1.575,45.211,14.199,18.873,33.617,2.688,Moderate
46.351,52.586,34.765,31.513,1.604,21.727,42.184,29.755,64.757,2.671,Moderate
46.05,95.736,17.038,25.366,2.003,61.384,35.648,34.254,41.592,1.376,Moderate
133.79,157.742,60.271,34.31,2.641,48.951,33.578,18.11,48.052,4.157,Very Poor
77.367,129.795,40.124,22.659,2.521,19.429,19.221,30.347,54.894,2.663,Poor
24.376,32.273,103.444,21.082,1.157,35.551,19.933,29.43,56.871,4.291,Moderate
39.751,40.204,70.881,8.416,2.284,20.496,33.9,17.327,42.997,4.276,Moderate
29.49,59.063,15.698,15.117,1.431,61.162,30.124,32.521,64.833,2.717,Moderate
116.518,155.14,56.565,25.055,2.222,52.861,50.143,29.442,28.399,0.407,Poor
84.748,82.276,45.932,20.785,1.566,19.784,28.249,32.323,76.323,5.86,Moderate
52.989,77.607,61.101,39.945,2.048,29.229,41.164,21.479,96.0,0.3,Poor
68.431,110.026,63.351,30.952,1.579,32.497,55.052,25.348,69.183,4.739,Moderate
53.029,105.386,51.111,19.318,1.996,26.053,32.323,33.389,30.47,3.453,Moderate
32.199,71.66,6.18,2.0,1.503,55.989,30.137,31.883,35.933,2.953,Moderate
100.361,124.629,60.801,11.019,2.216,31.703,33.097,24.697,69.459,1.124,Poor
60.692,74.28,66.271,48.667,1.988,32.891,21.59,27.149,36.759,5.153,Moderate
50.736,68.189,74.686,30.702,1.828,49.259,54.472,31.019,63.998,2.7,Moderate
16.994,32.708,35.429,23.297,1.635,30.672,17.276,23.761,66.86,0.3,Moderate
82.729,123.461,55.552,14.909,2.376,34.148,48.76,20.572,88.677,5.087,Poor
79.376,100.735,49.096,22.297,2.78,14.007,32.453,26.017,86.218,3.722,Poor
33.127,58.925,46.294,18.863,2.192,32.907,37.889,31.344,78.121,3.687,Moderate
104.992,165.132,65.557,29.534,1.918,9.459,26.964,28.657,35.462,1.104,Poor
68.917,79.505,36.481,26.023,1.794,30.172,17.579,16.255,60.6,1.438,Poor
28.61,35.693,32.578,25.374,2.014,22.982,14.83,23.776,69.987,4.143,Moderate
59.068,95.831,45.216,22.459,2.033,34.306,6.046,34.812,41.951,3.057,Good
64.877,77.74,40.264,29.812,2.991,54.491,20.916,32.853,52.78,3.223,Poor
48.179,39.675,48.5,19.367,1.052,38.67,30.843,27.528,42.04,2.425,Moderate
100.089,133.401,29.449,16.233,2.055,30.298,2.0,26.377,52.624,5.354,Poor
46.122,108.225,46.288,28.273,1.491,20.459,32.712,29.892,45.347,3.385,Moderate
39.03,51.674,62.229,28.687,1.474,50.931,39.145,23.309,66.185,1.909,Moderate
80.174,113.293,48.002,29.991,2.81,40.206,21.964,30.107,56.963,3.284,Poor
9.603,37.549,25.56,12.863,1.112,44.741,35.878,29.35,49.024,0.849,Moderate
20.742,20.0,64.903,27.191,1.705,33.312,26.408,29.256,66.196,4.391,Moderate
31.005,47.36,58.075,15.057,1.429,14.325,48.363,30.482,28.893,4.054,Moderate
52.345,56.504,34.26,20.938,1.754,26.438,32.707,29.92,51.435,5.17,Moderate
24.512,38.302,55.079,10.664,2.122,19.674,26.417,27.662,43.492,7.121,Moderate
18.658,25.049,31.472,2.0,0.863,29.349,20.31,35.79,52.743,1.753,Good
150.232,253.823,71.125,35.948,2.516,35.811,45.129,18.245,18.0,3.369,Very Poor
25.643,40.095,20.177,5.516,0.65,22.489,16.898,33.874,61.76,4.012,Good
42.048,39.789,69.613,40.046,2.045,52.293,16.729,25.958,55.831,2.98,Moderate
36.566,94.31,19.896,19.142,1.367,38.032,47.244,30.327,58.222,5.428,Moderate
37.334,57.799,63.531,14.225,1.83,9.718,28.145,13.985,79.764,2.341,Moderate
180.415,268.24,51.633,28.761,2.784,69.016,43.927,24.425,90.997,5.143,Very Poor
42.379,75.538,52.429,12.153,2.0,29.355,39.693,29.4,59.184,2.965,Moderate
44.796,73.866,45.482,28.832,2.113,18.706,23.04,32.526,62.18,3.054,Moderate
48.791,86.624,58.541,30.237,2.055,16.539,30.552,17.114,67.892,5.867,Moderate
44.56,62.838,48.154,7.126,1.003,14.813,19.277,28.164,52.555,5.138,Good
38.155,97.634,36.292,23.763,2.107,28.274,15.27,35.544,54.783,3.305,Moderate
70.509,125.776,55.361,22.942,1.912,14.714,23.383,29.188,78.398,1.426,Good
133.935,195.663,68.883,21.454,2.843,24.129,43.541,22.814,88.234,1.343,Very Poor
25.699,22.237,61.21,2.0,0.918,34.121,46.494,26.322,77.774,2.823,Good
73.299,110.932,75.416,36.421,1.371,68.771,55.148,27.601,45.927,3.456,Moderate
14.839,20.0,64.503,12.606,1.016,13.722,26.987,29.356,64.609,2.66,Good
61.621,100.487,43.546,35.039,2.049,20.815,34.89,24.634,77.916,2.854,Poor
41.431,69.015,58.886,41.829,0.78,22.536,41.246,34.313,72.349,2.957,Moderate
66.049,63.024,23.716,17.995,2.495,30.668,26.119,19.084,77.225,1.989,Poor
40.403,57.509,54.0,21.751,0.556,37.931,23.959,28.366,80.597,1.876,Moderate
36.123,43.501,55.771,41.137,0.99,32.49,39.175,25.35,56.473,4.663,Moderate
21.507,38.893,41.132,13.862,1.324,32.421,15.31,27.667,89.617,3.178,Good
19.836,42.917,66.967,39.844,1.888,58.594,44.133,29.18,93.521,3.749,Moderate
40.569,48.326,80.373,34.349,2.334,21.67,35.111,33.172,58.615,5.099,Moderate
47.913,67.636,46.586,32.662,2.035,37.773,27.313,19.65,76.796,0.3,Moderate
25.166,21.09,47.099,31.834,1.768,35.777,34.078,28.373,51.082,2.453,Moderate
66.752,87.003,45.77,43.116,2.526,46.245,12.546,36.962,81.841,5.085,Poor
206.296,280.27,69.533,10.247,2.481,39.572,18.636,34.403,70.673,4.65,Very Poor
77.626,108.415,90.933,32.177,2.213,18.36,27.809,32.074,75.428,5.521,Poor
47.002,58.725,54.734,15.505,1.641,70.45,30.727,17.131,50.25,5.157,Moderate
91.063,103.968,35.684,32.269,2.064,62.653,24.618,44.0,30.295,4.425,Poor
93.966,138.204,45.732,38.711,2.494,29.963,37.265,25.6,47.692,3.335,Poor
25.541,34.641,49.544,16.732,1.498,35.914,29.224,30.704,69.616,0.3,Moderate
48.184,76.176,50.233,55.262,1.073,19.058,4.526,27.26,59.908,0.459,Good
85.827,107.314,43.528,22.133,2.825,21.54,20.882,25.559,75.569,6.22,Poor
52.47,68.316,47.527,29.976,1.443,34.708,33.825,31.619,54.062,2.932,Moderate
92.563,170.974,48.403,43.995,1.6,65.653,21.293,38.317,74.63,4.063,Poor
26.829,38.97,37.604,15.664,2.347,35.784,37.077,33.841,49.393,0.524,Moderate
43.9,51.498,57.174,35.895,1.02,44.532,13.423,24.149,60.129,7.401,Moderate
13.83,20.0,29.341,18.415,0.811,30.551,48.756,30.25,39.064,5.042,Good
83.708,143.863,36.903,30.179,2.125,27.488,18.225,40.519,54.405,1.615,Poor
21.206,33.854,61.84,35.872,0.791,35.431,40.435,25.394,70.152,5.115,Moderate
73.692,96.1,60.499,29.444,2.176,60.464,42.692,27.749,37.803,2.552,Poor
169.203,281.741,68.731,33.301,3.154,31.278,41.308,31.027,77.635,5.429,Very Poor
56.761,68.966,53.088,18.54,2.174,40.515,10.696,26.467,74.902,0.3,Moderate
72.272,108.254,46.018,32.112,1.946,70.598,29.908,35.045,69.5,1.565,Poor
106.36,178.237,56.131,37.176,1.982,26.104,23.781,37.674,57.629,1.875,Poor
48.292,58.322,27.191,31.957,1.343,16.364,29.259,26.373,83.502,3.114,Moderate
35.374,53.129,92.563,17.082,1.949,38.147,18.809,33.56,26.944,3.871,Moderate
68.141,86.553,52.204,17.208,1.67,48.42,22.468,24.642,81.963,4.492,Poor
20.265,31.797,21.881,9.355,1.456,52.605,11.684,17.866,63.787,2.882,Good
54.463,87.42,59.162,13.051,1.898,25.95,50.31,22.812,82.793,3.082,Moderate
81.99,86.587,48.168,26.417,2.135,25.874,48.701,32.818,48.846,0.3,Poor
35.541,62.807,37.516,30.758,0.926,21.317,29.198,28.265,33.769,4.266,Moderate
72.893,101.681,41.838,23.794,1.707,64.549,51.925,18.527,18.116,5.135,Moderate
72.523,100.523,12.061,27.55,2.11,20.759,24.292,34.011,75.219,5.92,Poor
62.531,123.398,45.037,16.388,1.893,43.923,28.581,35.178,81.681,5.593,Poor
95.661,152.581,67.518,17.105,2.504,13.194,20.161,30.491,96.0,5.659,Poor
86.363,116.875,77.058,30.991,1.958,28.866,28.719,28.277,63.322,4.696,Poor
27.176,52.994,69.953,20.349,2.071,49.031,9.199,32.39,54.163,2.499,Moderate
